,s,ns,cM,cI,DC,RPM,VI,ED,ER
0,1651608983,209605500,5.94,0.73,-0.155,-11278.0,11.8,0.2415,0.0029
0,1651608983,270609589,11.03,1.57,-0.143,-11806.0,11.8,0.2419,0.0029
0,1651608983,309979189,5.0,0.61,-0.134,-11619.0,11.9,0.242,0.0029
0,1651608983,375369288,3.76,0.42,-0.142,-10684.0,11.8,0.242,0.0029
0,1651608983,414863626,27.79,7.13,-0.328,-12190.0,11.6,0.2424,0.0029
0,1651608983,474547954,47.14,15.93,-0.372,-16037.0,11.7,0.2446,0.0029
0,1651608983,515331525,6.25,1.14,-0.213,-17287.0,11.9,0.2452,0.0029
0,1651608983,578117558,9.74,1.72,-0.191,-15860.0,11.8,0.2454,0.0029
0,1651608983,610835455,7.97,1.32,-0.194,-15532.0,11.8,0.2455,0.0029
0,1651608983,678590161,1.56,0.25,-0.185,-14581.0,11.8,0.2456,0.0029
0,1651608983,735017359,-0.59,-0.05,-0.163,-14172.0,11.8,0.2456,0.0029
0,1651608983,770505916,1.23,0.1,-0.153,-13946.0,11.9,0.2456,0.0029
0,1651608983,816820951,-1.29,-0.11,-0.161,-13434.0,11.8,0.2456,0.0029
0,1651608983,877459340,1.42,0.13,-0.147,-12882.0,11.9,0.2456,0.0029
0,1651608983,930121049,20.61,4.69,-0.261,-12989.0,11.8,0.2458,0.0029
0,1651608983,975300293,23.53,4.35,-0.255,-13687.0,11.8,0.2462,0.0029
0,1651608984,15737043,14.44,2.29,-0.174,-13595.0,11.9,0.2466,0.0029
0,1651608984,95445439,14.7,3.01,-0.222,-13449.0,11.8,0.247,0.0029
0,1651608984,138155499,16.37,3.17,-0.205,-13788.0,11.9,0.2472,0.0029
0,1651608984,189634473,30.81,7.63,-0.326,-15401.0,11.7,0.2486,0.0029
0,1651608984,232202227,30.24,7.91,-0.298,-16854.0,11.8,0.2497,0.0029
0,1651608984,291052144,10.07,1.94,-0.218,-17265.0,11.9,0.2502,0.0029
0,1651608984,354658636,7.14,1.33,-0.222,-17136.0,11.8,0.2504,0.0029
0,1651608984,396573005,0.91,0.09,-0.179,-16688.0,11.8,0.2504,0.0029
0,1651608984,454902148,0.61,0.06,-0.197,-16514.0,11.8,0.2504,0.0029
0,1651608984,495562965,-0.42,-0.03,-0.187,-16151.0,11.8,0.2504,0.0029
0,1651608984,554960889,-0.29,-0.02,-0.177,-15599.0,11.9,0.2505,0.0029
0,1651608984,595242981,0.97,0.08,-0.172,-15352.0,11.9,0.2505,0.0029
0,1651608984,650965562,-0.55,-0.04,-0.175,-14663.0,11.9,0.2505,0.0029
0,1651608984,692267540,0.91,0.07,-0.146,-14139.0,11.9,0.2505,0.0029
0,1651608984,750730636,0.79,0.04,-0.151,-13539.0,11.8,0.2505,0.0029
0,1651608984,793424759,-0.04,0.0,-0.142,-13017.0,11.9,0.2505,0.0029
0,1651608984,858344100,-0.05,0.0,-0.139,-12402.0,11.9,0.2505,0.0029
0,1651608984,894024148,0.23,0.01,-0.125,-11846.0,11.8,0.2505,0.0029
0,1651608984,949917387,-0.35,-0.01,-0.135,-11398.0,11.9,0.2505,0.0029
0,1651608984,971594373,0.92,0.05,-0.124,-11275.0,11.9,0.2505,0.0029
0,1651608985,54904289,8.26,1.07,-0.108,-11296.0,11.9,0.2508,0.0029
0,1651608985,94765512,4.37,0.43,-0.115,-10541.0,11.8,0.2509,0.0029
0,1651608985,129740559,2.43,0.19,-0.109,-9904.0,11.8,0.2509,0.0029
0,1651608985,197213116,0.84,0.04,-0.114,-9822.0,11.8,0.2509,0.0029
0,1651608985,234621763,-0.52,-0.02,-0.11,-9548.0,11.9,0.2509,0.0029
0,1651608985,298599779,4.0,0.6,-0.151,-10540.0,11.9,0.2511,0.0029
0,1651608985,336608050,29.43,5.95,-0.176,-11722.0,11.9,0.252,0.0029
0,1651608985,390345389,1.43,0.11,-0.117,-11077.0,11.8,0.2522,0.0029
0,1651608985,434570828,1.14,0.06,-0.117,-10657.0,11.8,0.2522,0.0029
0,1651608985,490223168,22.54,4.19,-0.191,-11664.0,11.8,0.2526,0.0029
0,1651608985,536821406,8.3,1.03,-0.143,-11417.0,11.9,0.2528,0.0029
0,1651608985,594603886,5.44,0.72,-0.107,-11762.0,11.8,0.2531,0.0029
0,1651608985,634511541,3.73,0.43,-0.128,-11766.0,11.9,0.2533,0.0029
0,1651608985,673255661,4.52,0.64,-0.132,-12238.0,11.9,0.2536,0.0029
0,1651608985,729683691,1.28,0.1,-0.129,-11659.0,11.8,0.2537,0.0029
0,1651608985,794695641,-0.94,-0.06,-0.149,-11377.0,11.8,0.2537,0.0029
0,1651608985,831834332,1.17,0.08,-0.13,-11451.0,11.8,0.2537,0.0029
0,1651608985,880135280,19.87,4.05,-0.22,-12130.0,11.9,0.2539,0.0029
0,1651608985,931806737,8.08,1.43,-0.226,-11921.0,11.8,0.2542,0.0029
0,1651608985,975296902,2.86,0.28,-0.122,-11789.0,11.8,0.2543,0.0029
0,1651608986,34625386,0.58,0.02,-0.113,-11071.0,11.8,0.2544,0.0029
0,1651608986,95407617,1.23,0.09,-0.127,-11136.0,11.8,0.2544,0.0029
0,1651608986,136742811,-0.57,-0.03,-0.131,-10920.0,11.9,0.2544,0.0029
0,1651608986,194581259,12.16,2.24,-0.192,-11127.0,11.8,0.2546,0.0029
0,1651608986,230224635,3.39,0.34,-0.093,-11293.0,11.9,0.2546,0.0029
0,1651608986,290422026,1.19,0.07,-0.099,-10525.0,11.8,0.2547,0.0029
0,1651608986,338951041,2.83,0.28,-0.124,-9899.0,11.8,0.2547,0.0029
0,1651608986,370407162,2.09,0.29,-0.18,-10041.0,11.8,0.2547,0.0029
0,1651608986,434804288,1.58,0.11,-0.098,-10282.0,11.9,0.2549,0.0029
0,1651608986,495889083,0.35,0.0,-0.093,-9409.0,11.9,0.2549,0.0029
0,1651608986,535794690,-0.7,-0.03,-0.124,-9185.0,11.9,0.2549,0.0029
0,1651608986,574759773,7.47,1.09,-0.17,-9406.0,11.9,0.255,0.0029
0,1651608986,634681416,31.0,6.39,-0.256,-11488.0,11.8,0.2559,0.0029
0,1651608986,670287255,9.98,1.4,-0.119,-11927.0,11.8,0.2565,0.0029
0,1651608986,740047747,6.15,0.71,-0.137,-11391.0,11.8,0.2566,0.0029
0,1651608986,774715494,3.59,0.37,-0.125,-11097.0,11.9,0.2566,0.0029
0,1651608986,829614224,6.83,1.07,-0.162,-11196.0,11.9,0.2567,0.003
0,1651608986,874688219,1.4,0.11,-0.122,-11281.0,11.7,0.2567,0.003
0,1651608986,940285200,3.24,0.3,-0.119,-10405.0,11.8,0.2568,0.003
0,1651608986,978003291,-0.16,0.0,-0.118,-10212.0,11.8,0.2568,0.003
0,1651608987,31070957,13.31,2.81,-0.143,-12832.0,11.8,0.2576,0.003
0,1651608987,74687204,14.8,2.83,-0.135,-13379.0,11.8,0.2582,0.003
0,1651608987,134698993,1.13,0.06,-0.108,-12134.0,11.9,0.2583,0.003
0,1651608987,174633496,-0.89,-0.05,-0.14,-11644.0,11.8,0.2583,0.003
0,1651608987,215827984,0.14,0.01,-0.137,-11576.0,11.8,0.2583,0.003
0,1651608987,269946512,-0.21,0.0,-0.129,-11229.0,11.9,0.2583,0.003
0,1651608987,309900280,-0.19,0.0,-0.127,-11001.0,11.9,0.2583,0.003
0,1651608987,382142084,0.24,0.01,-0.117,-10573.0,11.8,0.2583,0.003
0,1651608987,436578920,-0.31,0.0,-0.114,-10064.0,11.9,0.2583,0.003
0,1651608987,474587735,15.16,2.94,-0.202,-11204.0,11.9,0.2586,0.003
0,1651608987,514718785,9.28,0.88,-0.109,-10277.0,11.8,0.2587,0.003
0,1651608987,570549879,-4.96,-0.43,-0.097,-9423.0,11.9,0.2588,0.003
0,1651608987,612191029,-8.11,-0.56,-0.076,-8976.0,11.8,0.2588,0.0031
0,1651608987,690294637,-22.36,-0.12,0.0,-7253.0,11.8,0.2588,0.0032
0,1651608987,732367088,-3.32,0.0,0.0,-5347.0,11.8,0.2588,0.0032
0,1651608987,794857277,-7.33,0.0,0.0,-3553.0,11.8,0.2588,0.0032
0,1651608987,831731773,-5.85,0.0,0.0,-2582.0,11.9,0.2588,0.0032
0,1651608987,891317796,18.95,1.1,0.0,-1529.0,11.9,0.2588,0.0032
0,1651608987,930038747,48.35,2.94,-0.046,-1114.0,11.8,0.2591,0.0032
0,1651608987,994597379,60.03,4.53,-0.085,-804.0,11.8,0.2597,0.0032
0,1651608988,50900896,56.3,4.08,-0.087,-585.0,11.9,0.2604,0.0032
0,1651608988,91005737,60.11,4.4,-0.085,-478.0,11.8,0.2609,0.0032
0,1651608988,155848405,59.86,4.49,-0.087,-394.0,11.8,0.2618,0.0032
0,1651608988,189703341,8.11,0.27,-0.003,-416.0,11.8,0.2621,0.0032
0,1651608988,254801852,9.39,0.5,-0.071,-896.0,11.9,0.2622,0.0032
0,1651608988,295942099,4.42,0.15,0.006,-1500.0,11.8,0.2624,0.0032
0,1651608988,349687343,0.66,0.0,0.0,-820.0,11.8,0.2624,0.0032
0,1651608988,390727780,0.8,0.0,0.0,-589.0,11.8,0.2624,0.0032
0,1651608988,452423431,-0.1,0.0,0.0,-425.0,11.9,0.2624,0.0032
0,1651608988,495411990,-0.72,0.0,0.0,-369.0,11.8,0.2624,0.0032
0,1651608988,554846875,-0.64,0.0,0.0,-319.0,11.8,0.2624,0.0032
0,1651608988,614707238,0.62,0.0,0.0,-253.0,11.9,0.2624,0.0032
0,1651608988,653737474,0.63,0.0,0.0,-212.0,11.8,0.2624,0.0032
0,1651608988,689792247,0.67,0.0,0.0,-187.0,11.9,0.2624,0.0032
0,1651608988,754698307,0.67,0.0,0.0,-170.0,11.8,0.2624,0.0032
0,1651608988,810074228,-0.54,0.0,0.0,-196.0,11.8,0.2624,0.0032
0,1651608988,850004411,-0.62,0.0,0.0,-218.0,11.9,0.2624,0.0032
0,1651608988,917636203,0.68,0.0,-0.04,-216.0,11.9,0.2624,0.0032
0,1651608988,949976912,59.95,4.48,-0.087,-255.0,11.8,0.2629,0.0032
0,1651608989,9572407,60.03,4.41,-0.084,-232.0,11.9,0.2637,0.0032
0,1651608989,49939460,60.03,4.57,-0.088,-297.0,11.8,0.2643,0.0032
0,1651608989,109831727,59.88,4.45,-0.086,-304.0,11.8,0.2652,0.0032
0,1651608989,149743414,60.2,4.5,-0.084,-311.0,11.8,0.2658,0.0032
0,1651608989,214792517,59.99,4.41,-0.086,-273.0,11.8,0.2667,0.0032
0,1651608989,254610859,60.05,4.55,-0.086,-325.0,11.8,0.2673,0.0032
0,1651608989,316570481,60.04,4.48,-0.085,-313.0,11.8,0.2682,0.0032
0,1651608989,356117139,60.12,4.47,-0.084,-310.0,11.8,0.2688,0.0032
0,1651608989,415268405,59.85,4.48,-0.088,-301.0,11.8,0.2697,0.0032
0,1651608989,454654165,60.62,4.48,-0.086,-399.0,11.8,0.2703,0.0032
0,1651608989,496153649,60.45,4.53,-0.084,-478.0,11.8,0.2709,0.0032
0,1651608989,549992781,59.94,4.55,-0.091,-768.0,11.8,0.2718,0.0032
0,1651608989,609796983,60.2,4.52,-0.087,-951.0,11.9,0.2727,0.0032
0,1651608989,654842241,60.2,4.49,-0.085,-1028.0,11.8,0.2733,0.0032
0,1651608989,698750972,60.08,4.57,-0.099,-1078.0,11.7,0.2739,0.0032
0,1651608989,754306607,60.05,4.47,-0.084,-1125.0,11.8,0.2748,0.0032
0,1651608989,815017893,52.38,3.59,-0.096,-1092.0,11.9,0.2755,0.0032
0,1651608989,874955793,60.25,4.49,-0.086,-1133.0,11.8,0.2764,0.0032
0,1651608989,912072723,60.19,4.5,-0.084,-1149.0,11.8,0.277,0.0032
0,1651608989,975184840,60.5,4.6,-0.092,-1155.0,11.8,0.278,0.0032
0,1651608990,9837259,60.12,4.55,-0.084,-1165.0,11.8,0.2784,0.0032
0,1651608990,70956358,35.31,5.36,-0.186,-4261.0,11.8,0.2797,0.0032
0,1651608990,109746271,21.41,2.87,-0.094,-5992.0,11.8,0.2801,0.0032
0,1651608990,169569641,26.51,5.27,-0.1,-8361.0,11.8,0.2812,0.0032
0,1651608990,209596594,12.43,1.87,-0.129,-9568.0,11.8,0.2819,0.0032
0,1651608990,255269796,2.17,0.15,-0.085,-9382.0,11.8,0.282,0.0032
0,1651608990,309505061,3.94,0.45,-0.137,-9882.0,11.9,0.2822,0.0032
0,1651608990,370984613,15.04,2.12,-0.19,-10353.0,11.8,0.2826,0.0032
0,1651608990,412390944,37.54,8.91,-0.258,-12285.0,11.7,0.2837,0.0032
0,1651608990,455270894,12.75,2.21,-0.174,-12949.0,11.9,0.2841,0.0032
0,1651608990,514811988,7.09,1.02,-0.155,-12742.0,11.8,0.2842,0.0032
0,1651608990,574958627,1.53,0.16,-0.153,-12859.0,11.9,0.2844,0.0032
0,1651608990,612984273,3.28,0.43,-0.167,-12890.0,11.9,0.2844,0.0032
0,1651608990,669574130,3.63,0.49,-0.169,-12983.0,11.9,0.2845,0.0032
0,1651608990,732350626,7.91,1.16,-0.174,-12891.0,11.8,0.2847,0.0032
0,1651608990,771479903,6.66,0.95,-0.164,-12931.0,11.8,0.2848,0.0032
0,1651608990,814922420,3.25,0.4,-0.147,-12866.0,11.8,0.2848,0.0032
0,1651608990,870319333,20.65,4.39,-0.236,-13163.0,11.9,0.285,0.0032
0,1651608990,934932270,6.66,1.07,-0.135,-13587.0,11.9,0.2857,0.0032
0,1651608990,970479548,18.3,4.0,-0.162,-14025.0,11.9,0.2861,0.0032
0,1651608991,10572454,4.62,0.68,-0.173,-13918.0,11.9,0.2862,0.0032
0,1651608991,74645735,3.45,0.44,-0.157,-13595.0,11.8,0.2864,0.0032
0,1651608991,134550418,3.98,0.69,-0.21,-14370.0,11.9,0.2866,0.0032
0,1651608991,177260158,10.02,1.52,-0.175,-13955.0,11.8,0.2868,0.0032
0,1651608991,234752490,1.5,0.14,-0.153,-13471.0,11.8,0.2868,0.0032
0,1651608991,271303461,13.27,2.74,-0.2,-14301.0,11.9,0.2871,0.0032
0,1651608991,335042754,37.21,10.59,-0.368,-16219.0,11.7,0.2886,0.0032
0,1651608991,374896969,10.85,2.07,-0.221,-16626.0,11.8,0.2893,0.0032
0,1651608991,410609273,8.0,1.46,-0.207,-16673.0,11.9,0.2894,0.0032
0,1651608991,473087078,5.85,1.03,-0.202,-16635.0,11.9,0.2896,0.0032
0,1651608991,531528158,6.27,1.12,-0.204,-16590.0,11.9,0.2898,0.0032
0,1651608991,589744596,7.21,1.3,-0.216,-16526.0,11.9,0.2901,0.0032
0,1651608991,634648252,6.51,1.18,-0.231,-16240.0,11.8,0.2903,0.0032
0,1651608991,674802438,6.74,1.23,-0.223,-16327.0,11.8,0.2905,0.0032
0,1651608991,729605327,6.69,1.19,-0.213,-16305.0,11.8,0.2907,0.0032
0,1651608991,769751929,11.44,2.47,-0.293,-16303.0,11.8,0.2909,0.0032
0,1651608991,836936899,21.72,5.36,-0.28,-17582.0,11.8,0.292,0.0032
0,1651608991,874677198,10.07,2.02,-0.207,-17562.0,11.9,0.2923,0.0032
0,1651608991,930034367,1.97,0.31,-0.199,-17344.0,11.8,0.2925,0.0032
0,1651608991,974533313,1.82,0.26,-0.195,-17191.0,11.8,0.2926,0.0032
0,1651608992,10360371,14.65,3.73,-0.271,-17738.0,11.8,0.293,0.0032
0,1651608992,75773702,21.67,5.71,-0.24,-18248.0,11.9,0.2935,0.0032
0,1651608992,132159172,3.4,0.78,-0.272,-17781.0,11.8,0.2938,0.0032
0,1651608992,170412790,4.0,0.67,-0.202,-17774.0,11.9,0.2941,0.0032
0,1651608992,234631929,6.58,1.18,-0.211,-17304.0,11.9,0.2944,0.0032
0,1651608992,274945733,1.64,0.22,-0.204,-17056.0,11.9,0.2944,0.0032
0,1651608992,330803132,-0.72,-0.07,-0.202,-16692.0,11.9,0.2944,0.0032
0,1651608992,374818393,0.73,0.08,-0.179,-16251.0,11.9,0.2944,0.0032
0,1651608992,409706334,4.53,0.88,-0.225,-16345.0,11.8,0.2945,0.0032
0,1651608992,475369493,2.51,0.36,-0.165,-16380.0,11.8,0.2948,0.0032
0,1651608992,534715833,23.41,6.56,-0.17,-17084.0,11.8,0.2957,0.0032
0,1651608992,570161446,11.97,2.9,-0.235,-17624.0,11.8,0.2961,0.0032
0,1651608992,635017041,2.09,0.3,-0.188,-16821.0,11.9,0.2963,0.0032
0,1651608992,670405310,2.86,0.44,-0.197,-16422.0,11.9,0.2964,0.0032
0,1651608992,729705505,2.46,0.37,-0.193,-15959.0,11.9,0.2965,0.0032
0,1651608992,770397043,1.93,0.25,-0.19,-15756.0,11.8,0.2965,0.0032
0,1651608992,810320442,0.17,0.01,-0.183,-15591.0,11.8,0.2965,0.0032
0,1651608992,869731871,21.44,5.58,-0.356,-15886.0,11.7,0.2967,0.0032
0,1651608992,910068427,19.3,3.95,-0.261,-16458.0,11.8,0.2973,0.0032
0,1651608992,974879767,13.61,2.83,-0.186,-17003.0,11.8,0.2982,0.0032
0,1651608993,15885996,10.87,2.39,-0.244,-17840.0,11.8,0.2991,0.0032
0,1651608993,71566720,11.43,2.49,-0.228,-18713.0,11.8,0.2999,0.0032
0,1651608993,134867320,4.87,0.89,-0.216,-18309.0,11.9,0.3001,0.0032
0,1651608993,174704958,6.83,1.29,-0.217,-18072.0,11.8,0.3003,0.0032
0,1651608993,217383881,5.8,1.05,-0.214,-17834.0,11.9,0.3004,0.0032
0,1651608993,270246105,14.44,4.0,-0.259,-19108.0,11.8,0.3009,0.0032
0,1651608993,332194207,12.51,2.72,-0.239,-19070.0,11.8,0.3017,0.0032
0,1651608993,374895722,7.7,1.54,-0.219,-18880.0,11.9,0.3019,0.0032
0,1651608993,416821580,3.62,0.63,-0.228,-18310.0,11.9,0.302,0.0032
0,1651608993,475476839,4.81,0.87,-0.211,-18184.0,11.9,0.3022,0.0032
0,1651608993,514692293,-1.47,-0.21,-0.208,-17542.0,11.9,0.3022,0.0032
0,1651608993,574811507,8.11,2.08,-0.295,-17346.0,11.7,0.3022,0.0032
0,1651608993,630772523,44.5,13.5,-0.355,-19139.0,11.7,0.3034,0.0032
0,1651608993,675314126,24.86,7.34,-0.311,-21104.0,11.8,0.3049,0.0032
0,1651608993,735527998,16.39,4.03,-0.29,-21605.0,11.8,0.306,0.0032
0,1651608993,778125160,8.26,1.9,-0.252,-21464.0,11.8,0.3063,0.0032
0,1651608993,809799460,6.94,1.6,-0.279,-21291.0,11.8,0.3065,0.0032
0,1651608993,849790380,9.1,2.08,-0.26,-21255.0,11.8,0.3068,0.0032
0,1651608993,934777150,8.34,1.86,-0.255,-20710.0,11.8,0.3072,0.0032
0,1651608993,974716101,4.23,0.81,-0.239,-20527.0,11.9,0.3073,0.0032
0,1651608994,13282971,6.11,1.37,-0.242,-20961.0,11.9,0.3077,0.0032
0,1651608994,90511495,17.39,5.12,-0.352,-20973.0,11.8,0.3086,0.0032
0,1651608994,135565202,24.23,7.48,-0.262,-22246.0,11.8,0.3099,0.0032
0,1651608994,194877589,2.45,0.44,-0.233,-21630.0,11.9,0.3101,0.0032
0,1651608994,238553933,9.41,2.52,-0.28,-21528.0,11.8,0.3103,0.0032
0,1651608994,270148264,5.84,1.3,-0.269,-21236.0,11.8,0.3104,0.0032
0,1651608994,334778289,-0.49,-0.05,-0.237,-20611.0,11.9,0.3105,0.0032
0,1651608994,394899071,2.78,0.64,-0.266,-21278.0,11.8,0.3107,0.0032
0,1651608994,430406093,9.52,2.0,-0.234,-20526.0,11.9,0.3109,0.0032
0,1651608994,489558030,1.27,0.16,-0.227,-19540.0,11.8,0.3111,0.0032
0,1651608994,550124642,0.07,0.01,-0.224,-19088.0,11.9,0.3111,0.0032
0,1651608994,590364238,12.53,3.48,-0.277,-20236.0,11.8,0.3115,0.0032
0,1651608994,632269711,1.22,0.1,-0.161,-18651.0,11.8,0.3116,0.0032
0,1651608994,694905246,1.43,0.17,-0.201,-17967.0,11.9,0.3116,0.0032
0,1651608994,755479698,4.1,0.85,-0.25,-18286.0,11.8,0.3118,0.0032
0,1651608994,790276694,23.09,5.89,-0.192,-18516.0,11.8,0.3124,0.0032
0,1651608994,856428243,12.06,2.38,-0.241,-18207.0,11.9,0.313,0.0032
0,1651608994,929717068,7.6,1.57,-0.231,-17892.0,11.8,0.3133,0.0032
0,1651608995,15186916,0.73,0.05,-0.202,-17161.0,11.8,0.3134,0.0032
0,1651608995,74700586,0.45,0.03,-0.196,-16856.0,11.9,0.3134,0.0032
0,1651608995,150151104,-0.12,0.0,-0.191,-16323.0,11.8,0.3134,0.0032
0,1651608995,211627424,-0.52,-0.03,-0.18,-15696.0,11.9,0.3134,0.0032
0,1651608995,294689272,9.31,1.81,-0.145,-16559.0,11.8,0.314,0.0032
0,1651608995,349974247,-0.51,-0.08,-0.161,-14984.0,11.9,0.3141,0.0032
0,1651608995,435031610,-1.0,-0.07,-0.171,-14500.0,11.9,0.3141,0.0033
0,1651608995,490031013,-0.44,-0.02,-0.154,-13851.0,11.9,0.3141,0.0033
0,1651608995,554799152,0.36,0.02,-0.145,-13240.0,11.9,0.3141,0.0033
0,1651608995,614658298,0.02,0.0,-0.14,-12588.0,11.8,0.3141,0.0033
0,1651608995,689654858,26.25,6.43,-0.299,-12478.0,11.8,0.3142,0.0033
0,1651608995,774626555,1.53,0.15,-0.142,-12931.0,11.9,0.3149,0.0033
0,1651608995,829769865,1.56,0.13,-0.129,-11841.0,11.9,0.3149,0.0033
0,1651608995,911347374,42.78,12.4,-0.376,-14805.0,11.7,0.3163,0.0033
0,1651608995,976812226,13.92,2.65,-0.243,-16282.0,11.8,0.3174,0.0033
0,1651608996,35247738,11.42,2.07,-0.213,-16037.0,11.9,0.3179,0.0033
0,1651608996,109724035,7.5,1.3,-0.208,-15780.0,11.8,0.3182,0.0033
0,1651608996,169649710,7.9,1.35,-0.197,-15680.0,11.8,0.3185,0.0033
0,1651608996,255496139,4.95,0.79,-0.18,-15536.0,11.8,0.3187,0.0033
0,1651608996,314679821,17.99,4.66,-0.348,-15574.0,11.7,0.3189,0.0033
0,1651608996,394759326,21.05,5.08,-0.211,-17778.0,11.8,0.3206,0.0033
0,1651608996,454971598,-2.93,-0.4,-0.201,-16120.0,11.9,0.3206,0.0033
0,1651608996,510586401,0.84,0.07,-0.187,-16080.0,11.8,0.3206,0.0033
0,1651608996,595379376,1.09,0.1,-0.167,-15540.0,11.9,0.3207,0.0033
0,1651608996,675230335,-0.07,0.0,-0.163,-14687.0,11.8,0.3207,0.0033
0,1651608996,738777434,0.62,0.03,-0.156,-14100.0,11.9,0.3207,0.0033
0,1651608996,815360350,25.76,6.86,-0.386,-13929.0,11.6,0.321,0.0033
0,1651608996,874233020,7.35,1.19,-0.142,-15364.0,11.9,0.322,0.0033
0,1651608996,954976662,11.48,1.91,-0.198,-15059.0,11.8,0.3226,0.0033
0,1651608997,14752096,18.81,4.04,-0.261,-15373.0,11.9,0.3232,0.0033
0,1651608997,95040244,3.82,0.61,-0.165,-15736.0,11.9,0.3237,0.0033
0,1651608997,155870827,25.2,6.22,-0.282,-16369.0,11.8,0.3243,0.0033
0,1651608997,230124465,10.88,2.33,-0.193,-16988.0,11.8,0.325,0.0033
0,1651608997,290201567,4.54,0.71,-0.183,-16439.0,11.8,0.3252,0.0033
0,1651608997,376117372,0.1,0.01,-0.191,-16065.0,11.8,0.3253,0.0033
0,1651608997,454782940,0.81,0.06,-0.177,-15647.0,11.8,0.3253,0.0033
0,1651608997,530019502,31.48,9.31,-0.359,-18072.0,11.7,0.3266,0.0033
0,1651608997,595232671,1.76,0.23,-0.174,-17449.0,11.9,0.3272,0.0033
0,1651608997,655036969,2.8,0.42,-0.197,-17141.0,11.9,0.3274,0.0033
0,1651608997,711866380,2.75,0.46,-0.185,-17382.0,11.8,0.3277,0.0033
0,1651608997,750096285,3.03,0.49,-0.199,-16910.0,11.9,0.3279,0.0033
0,1651608997,811608894,3.74,0.6,-0.197,-16357.0,11.8,0.3281,0.0033
0,1651608997,850358358,11.06,2.74,-0.305,-16105.0,11.7,0.3281,0.0033
0,1651608997,910169728,1.45,0.14,-0.147,-16214.0,11.8,0.3284,0.0033
0,1651608997,949584512,14.93,3.46,-0.255,-16031.0,11.9,0.3287,0.0033
0,1651608998,14789201,20.63,5.26,-0.184,-17398.0,11.9,0.3297,0.0033
0,1651608998,70310211,1.3,0.12,-0.167,-16432.0,11.9,0.3298,0.0033
0,1651608998,109747492,3.3,0.65,-0.214,-17471.0,11.9,0.3302,0.0033
0,1651608998,169728080,3.39,0.53,-0.174,-17182.0,11.9,0.3306,0.0033
0,1651608998,231798616,28.09,7.51,-0.365,-17706.0,11.6,0.3311,0.0033
0,1651608998,275656114,42.63,13.88,-0.297,-19380.0,11.8,0.3326,0.0033
0,1651608998,336172325,19.94,5.62,-0.237,-20994.0,11.9,0.3341,0.0033
0,1651608998,372460733,4.53,0.93,-0.223,-21208.0,11.9,0.3347,0.0033
0,1651608998,434875401,-0.63,-0.12,-0.248,-20091.0,11.9,0.3347,0.0033
0,1651608998,490576734,0.24,0.02,-0.227,-19699.0,11.9,0.3347,0.0033
0,1651608998,534834590,0.13,0.01,-0.221,-19298.0,11.9,0.3347,0.0033
0,1651608998,589967499,2.2,0.39,-0.214,-19325.0,11.9,0.3349,0.0033
0,1651608998,630832158,6.07,1.05,-0.205,-18394.0,11.9,0.335,0.0033
0,1651608998,695217572,10.72,2.21,-0.257,-19137.0,11.8,0.3359,0.0033
0,1651608998,732058275,1.53,0.2,-0.195,-18728.0,11.9,0.336,0.0033
0,1651608998,791837613,8.83,2.0,-0.268,-18227.0,11.9,0.3361,0.0033
0,1651608998,837617344,1.6,0.22,-0.196,-18162.0,11.8,0.3363,0.0033
0,1651608998,895236718,-2.4,-0.34,-0.211,-16967.0,11.9,0.3363,0.0034
0,1651608998,934510349,0.9,0.09,-0.184,-16679.0,11.8,0.3363,0.0034
0,1651608998,996685910,0.76,0.04,-0.178,-16083.0,11.8,0.3363,0.0034
0,1651608999,30491437,6.2,1.76,-0.304,-15768.0,11.8,0.3363,0.0034
0,1651608999,73295994,4.83,0.79,-0.151,-16364.0,11.9,0.3366,0.0034
0,1651608999,135475843,24.37,5.8,-0.285,-17137.0,11.7,0.3378,0.0034
0,1651608999,170185094,15.56,3.32,-0.238,-16841.0,11.9,0.3382,0.0034
0,1651608999,229695629,0.97,0.06,-0.148,-15907.0,11.9,0.3383,0.0034
0,1651608999,290406210,1.2,0.11,-0.181,-15625.0,11.9,0.3383,0.0034
0,1651608999,335350891,31.38,9.63,-0.285,-17514.0,11.8,0.3391,0.0034
0,1651608999,374884717,25.99,7.09,-0.32,-19132.0,11.8,0.3405,0.0034
0,1651608999,430102428,14.16,3.33,-0.253,-19204.0,11.8,0.341,0.0034
0,1651608999,489775556,19.18,4.37,-0.271,-19289.0,11.8,0.342,0.0034
0,1651608999,555231543,13.76,3.01,-0.251,-19307.0,11.8,0.3425,0.0034
0,1651608999,589850074,9.72,1.98,-0.235,-19091.0,11.8,0.3427,0.0034
0,1651608999,649835398,-0.92,-0.16,-0.206,-18068.0,11.8,0.3427,0.0034
0,1651608999,690324021,0.96,0.08,-0.213,-18032.0,11.8,0.3427,0.0034
0,1651608999,752376508,27.42,7.82,-0.4,-19363.0,11.6,0.3435,0.0034
0,1651608999,816004728,5.88,1.31,-0.244,-21036.0,11.9,0.3453,0.0034
0,1651608999,850516313,2.18,0.41,-0.23,-20930.0,11.9,0.3455,0.0034
0,1651608999,910359619,2.71,0.44,-0.243,-19588.0,11.9,0.3456,0.0034
0,1651608999,970111756,0.35,0.04,-0.215,-19008.0,11.8,0.3456,0.0034
